city,neighbourhood_cleansed,population,housing_units,rent_median,rent_burden
new-york-city,Boerum Hill,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Borough Park,175259.0,49207.0,1516.3991007594475,43.772618809875674
new-york-city,Breezy Point,3783.0,1404.0,950.1706932499187,33.70696606144814
new-york-city,Briarwood,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Brighton Beach,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Bronxdale,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Brooklyn Heights,2.0,2.0,1595.7325644423388,33.70696606144814
new-york-city,Brownsville,78296.0,31594.0,1016.0,47.3
new-york-city,Bull's Head,93736.0,31761.0,1503.0,34.5
new-york-city,Bushwick,50590.0,17515.0,1843.0,35.7
new-york-city,Cambria Heights,21605.0,6509.0,1498.0,28.4
new-york-city,Canarsie,102238.0,33728.0,1516.0,34.6
new-york-city,Carroll Gardens,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Castle Hill,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Castleton Corners,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Chelsea,78844.0,43506.0,2289.9570551748884,25.64565568244477
new-york-city,"Chelsea, Staten Island",1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Chinatown,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,City Island,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Civic Center,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Claremont Village,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Clason Point,60296.0,22362.0,1010.0,32.8
new-york-city,Clifton,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Clinton Hill,50681.0,16926.0,1835.0,40.4
new-york-city,Co-op City,44509.0,18608.0,1095.0,28.2
new-york-city,Cobble Hill,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,College Point,27296.0,8105.0,1894.989036216458,38.6998170781822
new-york-city,Columbia St,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Concord,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Concourse,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Concourse Village,50118.0,20434.0,1136.0,46.8
new-york-city,Coney Island,48110.0,19218.0,874.0,42.8
new-york-city,Corona,116469.0,29550.0,1758.0,36.0
new-york-city,Country Club,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Crown Heights,69392.0,26098.0,1404.0,39.7
new-york-city,Cypress Hills,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,DUMBO,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Ditmars Steinway,38311.0,15352.0,1997.0,26.2
new-york-city,Dongan Hills,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Douglaston,26641.0,10187.0,2176.1800232723995,35.53440186179198
new-york-city,Downtown Brooklyn,68779.0,31086.0,2837.963876548494,26.4002124766589
new-york-city,Dyker Heights,45267.0,15485.0,1616.0,36.5
new-york-city,East Elmhurst,31550.0,9551.0,1797.0,42.4
new-york-city,East Flatbush,79499.0,29002.0,1397.0,34.8
new-york-city,East Harlem,114704.0,47375.0,1016.3681801206972,41.48122129102787
new-york-city,East Morrisania,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,East New York,221332.0,75393.0,1370.4956523799742,46.207987127781166
new-york-city,East Village,114449.0,54590.0,2091.087361751775,27.84282443649244
new-york-city,Eastchester,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Edenwald,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Edgemere,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Elmhurst,102105.0,31439.0,1726.9987143877818,34.79998929500085
new-york-city,Eltingville,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Emerson Hill,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Far Rockaway,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Fieldston,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Financial District,35900.0,17280.0,2927.0324658311356,30.512623692445644
new-york-city,Flatbush,99776.0,37128.0,1530.0,29.6
new-york-city,Flatiron District,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Flatlands,65854.0,21720.0,1552.0,32.5
new-york-city,Flushing,172397.0,62808.0,1620.4501396924798,44.648604714502355
new-york-city,Fordham,86757.0,29090.0,1375.0,43.5
new-york-city,Forest Hills,76091.0,33099.0,1885.0,26.8
new-york-city,Fort Greene,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Fort Hamilton,72938.0,30150.0,1682.0,28.3
new-york-city,Fresh Meadows,59361.0,20786.0,1652.97107528512,34.37065750240057
new-york-city,Gerritsen Beach,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Glendale,109111.0,37050.0,1697.0,28.699999999999996
new-york-city,Gowanus,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Gramercy,2.0,2.0,1595.7325644423388,33.70696606144814
new-york-city,Graniteville,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Grant City,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Gravesend,178926.0,59200.0,1526.7633714496496,40.322552898963814
new-york-city,Great Kills,30353.0,10488.0,1660.0,25.5
new-york-city,Greenpoint,39669.0,18636.0,2274.0,26.0
new-york-city,Greenwich Village,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Grymes Hill,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Harlem,245262.0,94729.0,1366.0770634365065,34.11105432951726
new-york-city,Hell's Kitchen,82496.0,49543.0,2266.7128967216727,28.527283125999208
new-york-city,Highbridge,79838.0,27940.0,1241.0,45.2
new-york-city,Hollis,30983.0,10007.0,1501.0,33.9
new-york-city,Holliswood,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Howard Beach,30915.0,11516.0,1748.0,33.6
new-york-city,Howland Hook,27469.0,8387.0,1164.0,42.39999999999999
new-york-city,Huguenot,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Hunts Point,11312.0,3649.0,1148.0,49.10000000000001
new-york-city,Inwood,43365.0,15763.0,1469.0,28.8
new-york-city,Jackson Heights,67252.0,25164.0,1617.0,35.2
new-york-city,Jamaica,189913.0,58016.0,1447.280150372504,33.430777887233546
new-york-city,Jamaica Estates,67012.0,19783.0,1664.7092154212498,36.99093602483674
new-york-city,Jamaica Hills,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Kensington,76370.0,26140.0,1733.0,34.9
new-york-city,Kew Gardens,20351.0,8546.0,1717.0,28.0
new-york-city,Kew Gardens Hills,42362.0,14568.0,1442.0,32.4
new-york-city,Kingsbridge,155736.0,57996.0,1430.5716340473623,40.22506806390301
new-york-city,Kips Bay,89952.0,46323.0,2689.6644736366557,28.100062332867104
new-york-city,Laurelton,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Lighthouse Hill,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Little Italy,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Long Island City,80974.0,37099.0,2100.676423698526,29.662595487021285
new-york-city,Longwood,94084.0,33126.0,1136.1684345903661,43.99112388929042
new-york-city,Lower East Side,76807.0,34737.0,1047.0,38.6
new-york-city,Manhattan Beach,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Marble Hill,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Mariners Harbor,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Maspeth,39994.0,12885.0,1753.0,31.899999999999995
new-york-city,Melrose,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Middle Village,39805.0,13887.0,1781.0,31.5
new-york-city,Midland Beach,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Midtown,48838.0,27786.0,2546.2396368371624,25.112175893511
new-york-city,Midwood,91789.0,31670.0,1572.0,39.6
new-york-city,Mill Basin,94254.0,32645.0,1616.0,34.2
new-york-city,Morningside Heights,0.0,0.0,,
new-york-city,Morris Heights,80393.0,27864.0,1269.0,45.3
new-york-city,Morris Park,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Morrisania,90314.0,31718.0,1116.0,45.9
new-york-city,Mott Haven,38908.0,14259.0,908.0,51.9
new-york-city,Mount Eden,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Mount Hope,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Murray Hill,2.0,2.0,1595.7325644423388,33.70696606144814
new-york-city,Navy Yard,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Neponsit,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,New Brighton,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,New Dorp Beach,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,New Springville,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,NoHo,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Nolita,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,North Riverdale,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Norwood,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Oakwood,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Olinville,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Ozone Park,60334.0,16719.0,1717.2976762687706,34.618613053999404
new-york-city,Park Slope,42107.0,18052.0,2390.0,26.2
new-york-city,Parkchester,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Pelham Bay,52756.0,19084.0,1532.0,36.1
new-york-city,Pelham Gardens,75290.0,23517.0,1567.0,45.6
new-york-city,Port Morris,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Port Richmond,18144.0,5597.0,1576.0,49.3
new-york-city,Prince's Bay,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Prospect Heights,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Prospect-Lefferts Gardens,59465.0,24609.0,1595.0,31.7
new-york-city,Queens Village,49827.0,14272.0,1498.4314126879,34.28563429465952
new-york-city,Randall Manor,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Red Hook,40311.0,16738.0,2158.0,29.6
new-york-city,Rego Park,47019.0,19938.0,1832.0,30.5
new-york-city,Richmond Hill,89045.0,24465.0,1696.8377112695828,33.07456903812679
new-york-city,Ridgewood,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Riverdale,23387.0,9015.0,1619.0,25.0
new-york-city,Rockaway Beach,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Roosevelt Island,12155.0,4914.0,2810.0,32.0
new-york-city,Rosebank,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Rosedale,34063.0,10191.0,2009.0,39.3
new-york-city,Rossville,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Schuylerville,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Sea Gate,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Sheepshead Bay,170397.0,65769.0,1469.5498101492396,39.2
new-york-city,Shore Acres,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Silver Lake,38736.0,14308.0,1494.0,33.5
new-york-city,SoHo,22269.0,11964.0,2406.0,26.6
new-york-city,Soundview,66720.0,21876.0,1312.0,50.2
new-york-city,South Beach,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,South Ozone Park,51831.0,13555.0,1833.0,33.8
new-york-city,South Slope,73419.0,29395.0,2446.0,24.1
new-york-city,Springfield Gardens,45661.0,12983.0,1825.0,27.3
new-york-city,Spuyten Duyvil,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,St. Albans,41782.0,11500.0,1508.0,39.8
new-york-city,St. George,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Stapleton,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Stuyvesant Town,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Sunnyside,27575.0,11864.0,1764.0,27.4
new-york-city,Sunset Park,122085.0,36694.0,1582.1680140885449,34.09928738174223
new-york-city,Theater District,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Throgs Neck,46205.0,16211.0,1567.0,43.8
new-york-city,Todt Hill,43849.0,15160.0,1234.0,41.1
new-york-city,Tompkinsville,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Tottenville,14828.0,5146.0,1388.0,29.3
new-york-city,Tremont,79443.0,25682.0,1254.0,43.2
new-york-city,Tribeca,37894.0,15642.0,2284.879462746836,19.981724134438657
new-york-city,Two Bridges,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Unionport,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,University Heights,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Upper East Side,205353.0,105000.0,2441.533797899227,26.267980014901166
new-york-city,Upper West Side,232501.0,109026.0,2152.7432934272492,26.022472651438584
new-york-city,Van Nest,78470.0,29843.0,1522.0,33.6
new-york-city,Vinegar Hill,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Wakefield,75767.0,25014.0,1383.0,37.9
new-york-city,Washington Heights,167039.0,58540.0,1469.3389148641934,31.957430300708218
new-york-city,West Brighton,25976.0,9070.0,1433.0,38.2
new-york-city,West Farms,59979.0,21480.0,1191.0,53.4
new-york-city,West Village,29815.0,17685.0,2587.0,24.4
new-york-city,Westchester Square,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Westerleigh,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Whitestone,44030.0,15456.0,1947.0,38.0
new-york-city,Williamsbridge,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Williamsburg,199249.0,73149.0,1821.632274189582,32.145174630738424
new-york-city,Willowbrook,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Windsor Terrace,1.0,1.0,1595.7325644423388,33.70696606144814
new-york-city,Woodhaven,42704.0,11676.0,1819.0,33.1
new-york-city,Woodlawn,16446.0,6412.0,1521.0,33.3
new-york-city,Woodrow,99767.0,33822.0,1616.2184489861377,30.621133240450245
new-york-city,Woodside,85255.0,32419.0,1609.0,31.1
oakland,Acorn-Acorn Industrial,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Adams Point,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Allendale,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Arroyo Viejo,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Bancroft Business-Havenscourt,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Bartlett,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Bella Vista,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Bushrod,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Caballo Hills,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Castlemont,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Chabot Park,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Chinatown,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Civic Center,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Claremont,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Clawson,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Cleveland Heights,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Clinton,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Coliseum,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Cox,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Crestmont,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Crocker Highland,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Dimond,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Downtown,16886.0,9431.0,1543.006245714135,33.200060045725635
oakland,Durant Manor,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,East Peralta,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Eastmont,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Eastmont Hills,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Fairfax,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Fairfax Business-Wentworth-Holland,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Fairview Park,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Fitchburg,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Foothill Square,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Forestland,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Fremont,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Frick,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Fruitvale Station,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Gaskill,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Glen Highlands,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Glenview,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Golden Gate,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Golf Links,45334.0,16812.0,1619.0,43.2
oakland,Grand Lake,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Harrington,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Hawthorne,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Highland,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Highland Terrace,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Hoover-Foster,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Ivy Hill,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Lake Merritt,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Lakeshore,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Lakewide,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Las Palmas,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Laurel,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Leona Heights,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Lincoln Highlands,31451.0,12034.0,1684.0,31.2
oakland,Lockwood Tevis,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Longfellow,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Lynn-Highland Park,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Maxwell Park,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,McClymonds,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Merritt,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Merriwood,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Millsmont,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Montclair,40293.0,17676.0,1821.9943844480295,26.600176382152267
oakland,Mosswood,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,North Kennedy Tract,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,North Stonehurst,35996.0,10174.0,1672.0,38.7
oakland,Northgate,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Oak Center,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Oak Tree,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Oakland Ave-Harrison St,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Oakmore,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Old City-Produce And Waterfront,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Panoramic Hill,14150.0,5837.0,1949.0,23.4
oakland,Paradise Park,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Patten,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Peralta-Hacienda,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Piedmont,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Piedmont Avenue,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Piedmont Pines,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Pill Hill,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Prescott,27024.0,11680.0,1508.0064929369776,38.89961567244386
oakland,Produce And Waterfront,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Ralph Bunche,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Rancho San Antonio,38595.0,15712.0,1525.0,29.4
oakland,Redwood Heights,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Reservoir Hill-Meadow Brook,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Rockridge,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,San Pablo Gateway,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Santa Fe,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Sausal Creek,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,School,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Seminary,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Sequoyah,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Shafter,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Sheffield Village,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Shepherd Canyon,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Skyline-Hillcrest Estates,26514.0,9457.0,1929.0,36.4
oakland,Sobrante Park,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,South Kennedy Tract,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,South Prescott,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Temescal,24623.0,10321.0,1931.0,25.9
oakland,Toler Heights,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Trestle Glen,32144.0,15656.0,1965.0,24.2
oakland,Tuxedo,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Upper Dimond,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Upper Laurel,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Upper Peralta Creek-Bartlett,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Upper Rockridge,17324.0,7409.0,2414.0,23.6
oakland,Woodland,1.0,1.0,1595.7325644423388,33.70696606144814
oakland,Woodminster,1.0,1.0,1595.7325644423388,33.70696606144814
pacific-grove,Pacific Grove,15169.0,6731.0,2115.0,31.8
portland,Alameda,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Arbor Lodge,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Ardenwald-Johnson Creek,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Argay,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Arlington Heights,8309.0,5720.0,1190.0,38.3
portland,Arnold Creek,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Ashcreek,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Beaumont-Wilshire,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Boise,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Brentwood-Darlington,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Bridgeton,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Bridlemile,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Brooklyn Action Corps,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Buckman,28630.0,14412.0,1445.0,26.8
portland,Cathedral Park,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Centennial,38497.0,13833.0,1207.0,44.3
portland,Collins View,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Concordia,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Creston-Kenilworth,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Crestwood,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Cully,1.0,1.0,1595.7325644423388,33.70696606144814
portland,East Columbia,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Eastmoreland,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Eliot,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Far Southwest,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Forest Park,11410.0,6647.0,1387.0,30.3
portland,Foster-Powell,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Glenfair,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Goose Hollow,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Grant Park,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Hayden Island,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Hayhurst,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Hazelwood,17771.0,6987.0,1276.0179918161298,34.69994412053691
portland,Hillsdale,18620.0,9239.0,1535.0,27.5
portland,Hillside,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Hollywood,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Homestead,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Hosford-Abernethy,2.0,2.0,1595.7325644423388,33.70696606144814
portland,Humboldt,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Irvington,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Kenton,35049.0,15276.0,1613.0,28.7
portland,Kerns,14780.0,8245.0,1410.0,30.8
portland,King,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Laurelhurst,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Lents,35371.0,13035.0,1343.0,33.8
portland,Linnton,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Lloyd District,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Madison South,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Maplewood,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Markham,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Marshall Park,44375.0,18307.0,1494.0022925648325,26.1001714245873
portland,Mill Park,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Montavilla,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Mt. Scott-Arleta,52703.0,21339.0,1485.002101067576,32.0000323884041
portland,Mt. Tabor,17371.0,7335.0,1362.0,30.599999999999998
portland,Multnomah,1.0,1.0,1595.7325644423388,33.70696606144814
portland,North Tabor,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Northwest District,1.0,1.0,1595.7325644423388,33.70696606144814
portland,Northwest Heights,1.0,1.0,1595.7325644423388,33.70696606144814
